FILE_NAME,FIELD_NAME,GOLD,EXTRACTED,RESULT,REASON,SCORE
doc00146420180117152505.html,product,Pilot Development,Pilot Development,TP,EXTRACT_MODEL,0.7581
doc00146420180117152505.html,product,Customer Support,Customer Support,TP,EXTRACT_MODEL,0.5472
doc00146420180117152505.html,product,Proof of Concept,,FN,FAIL_MODEL,undefined
doc00146420180117152505.html,product,Video Marketing,,FN,FAIL_MODEL,undefined
doc00146420180117152505.html,product,Development,,FN,FAIL_MODEL,undefined
doc00146420180117152505.html,quantity,90.00,90,"FP,FN",FAIL_MODEL,0.8687
doc00146420180117152505.html,quantity,59.00,59,"FP,FN",FAIL_MODEL,0.8015
doc00146420180117152505.html,quantity,32.00,32,"FP,FN",FAIL_MODEL,0.8430
doc00146420180117152505.html,quantity,83.00,83,"FP,FN",FAIL_MODEL,0.8063
doc00146420180117152505.html,quantity,71.00,71,"FP,FN",FAIL_MODEL,0.8274
doc00146420180117152505.html,quantity,50.00,50,"FP,FN",FAIL_MODEL,0.8561
doc00146420180117152505.html,total_amount,21498.00,"21,498.00","FP,FN",FAIL_MODEL,0.8206
doc00146420180117152505.html,price,5.00,5.00,TP,EXTRACT_MODEL,0.7788
doc00146420180117152505.html,price,60.00,60.00,TP,EXTRACT_MODEL,0.6624
doc00146420180117152505.html,price,60.00,60.00,TP,EXTRACT_MODEL,0.6937
doc00146420180117152505.html,price,1.00,1.00,TP,EXTRACT_MODEL,0.6836
doc00146420180117152505.html,price,150.00,150.00,TP,EXTRACT_MODEL,0.7037
doc00146420180117152505.html,price,20.00,20.00,TP,EXTRACT_MODEL,0.6833
doc00146420180117152505.html,supplier_name,Workft,Workft,TP,EXTRACT_MODEL,0.8374
doc00146420180117152505.html,email,iohn.doe@examDle.com,iohn.doe(S)examDle.com,"FP,FN",FAIL_MODEL,0.7495
doc00146420180117152505.html,invoice_date,01/16/2018,"January 16,    
   2018","FP,FN",FAIL_MODEL,0.6206
doc00148920180117153347.html,product,Marketing,Detailed Architectural Design,"FP,FN",FAIL_MODEL,0.5165
doc00148920180117153347.html,product,Development,Developing a Content Management System-  based Website,"FP,FN",FAIL_MODEL,0.5346
doc00148920180117153347.html,product,Pilot Development,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,quantity,38.00,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,quantity,94.00,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,quantity,9.00,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,total_amount,7324080.00,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,supplier_name,Workfu,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,invoice_number,16432836,16,"FP,FN",FAIL_MODEL,0.5212
doc00148920180117153347.html,email,iohn.doe@example.com,,FN,FAIL_MODEL,undefined
doc00148920180117153347.html,invoice_date,01/16/2018,"January 16, 2018","FP,FN",FAIL_MODEL,0.7726
doc00149120180117153429.html,product,Development,Development,TP,EXTRACT_MODEL,0.6610
doc00149120180117153429.html,product,Customer Support,Customer Support,TP,EXTRACT_MODEL,0.6734
doc00149120180117153429.html,product,Pilot D^y ^'vrrjopt,Pilot D^y ^'vrrjopt,TP,EXTRACT_MODEL,0.5662
doc00149120180117153429.html,product,Social MediaMarketing,Social Media   Marketing,"FP,FN",FAIL_MODEL,0.6783
doc00149120180117153429.html,quantity,84.00,84,"FP,FN",FAIL_MODEL,0.9529
doc00149120180117153429.html,quantity,39.00,39,"FP,FN",FAIL_MODEL,0.9314
doc00149120180117153429.html,quantity,57.00,57,"FP,FN",FAIL_MODEL,0.9181
doc00149120180117153429.html,quantity,45.00,45,"FP,FN",FAIL_MODEL,0.9402
doc00149120180117153429.html,total_amount,14248.80,"14,248.80","FP,FN",FAIL_MODEL,0.8835
doc00149120180117153429.html,price,1.00,1.00,TP,EXTRACT_MODEL,0.7785
doc00149120180117153429.html,price,60.00,60.00,TP,EXTRACT_MODEL,0.7536
doc00149120180117153429.html,price,20.00,20.00,TP,EXTRACT_MODEL,0.7338
doc00149120180117153429.html,price,150.00,150.00,TP,EXTRACT_MODEL,0.7436
doc00149120180117153429.html,supplier_name,Workfusion,Workfusion,TP,EXTRACT_MODEL,0.7484
doc00149120180117153429.html,invoice_number,174560688,174560688,TP,EXTRACT_MODEL,0.7820
doc00149120180117153429.html,email,iack.harrowi@examole nr-m,,FN,FAIL_MODEL,undefined
doc00149120180117153429.html,invoice_date,01/16/2018,"January 16, 2018","FP,FN",FAIL_MODEL,0.7602
d_442019_1526302473_1.html,total_amount,6665.81,6665.81,TP,EXTRACT_MODEL,0.6904
d_442019_1526302473_1.html,supplier_name,REED PLC,REED PLC,TP,EXTRACT_MODEL,0.7337
d_442019_1526302473_1.html,invoice_number,QET1063,,FN,FAIL_MODEL,undefined
d_442019_1526302473_1.html,email,fwood@hotmail.com,fwood@hotmail.com,TP,EXTRACT_MODEL,0.6916
d_442019_1526302473_1.html,invoice_date,01/30/2016,01/30/06,"FP,FN",FAIL_MODEL,0.6402
invoice0.html,product,Enormous Cotton Computer,Enormous Cotton Computer,TP,EXTRACT_MODEL,0.8391
invoice0.html,product,Lightweight Linen Lamp,Lightweight Linen Lamp,TP,EXTRACT_MODEL,0.7883
invoice0.html,product,Sleek Leather Chair,Sleek Leather Chair,TP,EXTRACT_MODEL,0.8068
invoice0.html,product,Awesome Cotton Plate,Awesome Cotton Plate,TP,EXTRACT_MODEL,0.8196
invoice0.html,product,Sleek Copper Computer,Sleek Copper Computer,TP,EXTRACT_MODEL,0.8247
invoice0.html,quantity,4.00,4,"FP,FN",FAIL_MODEL,0.8282
invoice0.html,quantity,18.00,18,"FP,FN",FAIL_MODEL,0.8339
invoice0.html,quantity,52.00,52,"FP,FN",FAIL_MODEL,0.7671
invoice0.html,quantity,7.00,7,"FP,FN",FAIL_MODEL,0.8227
invoice0.html,quantity,8.00,8,"FP,FN",FAIL_MODEL,0.8953
invoice0.html,total_amount,,"19,296.35",FP,FAIL_MODEL,0.9030
invoice0.html,price,457.55,457.55,TP,EXTRACT_MODEL,0.9238
invoice0.html,price,373.49,373.49,TP,EXTRACT_MODEL,0.9238
invoice0.html,price,27.91,27.91,TP,EXTRACT_MODEL,0.9226
invoice0.html,price,400.41,400.41,TP,EXTRACT_MODEL,0.9238
invoice0.html,price,323.89,323.89,TP,EXTRACT_MODEL,0.9312
invoice0.html,supplier_name,"Kuvalis, Kuvalis and Kuvalis","Kuvalis, Kuvalis and Kuvalis",TP,EXTRACT_MODEL,0.7112
invoice0.html,invoice_number,7650961828,7650961828,TP,EXTRACT_MODEL,0.8419
invoice0.html,email,charlotte.gutmann@yahoo.com,charlotte.gutmann@yahoo.com,TP,EXTRACT_MODEL,0.9413
invoice0.html,invoice_date,12/27/1970,"December 27, 1970","FP,FN",FAIL_MODEL,0.7366
invoice106.html,product,Rustic Silk Computer,Rustic Silk Computer,TP,EXTRACT_MODEL,0.8395
invoice106.html,product,Enormous Concrete Watch,Enormous Concrete Watch,TP,EXTRACT_MODEL,0.8256
invoice106.html,product,Mediocre Rubber Hat,Mediocre Rubber Hat,TP,EXTRACT_MODEL,0.7860
invoice106.html,product,Ergonomic Granite Gloves,Ergonomic Granite Gloves,TP,EXTRACT_MODEL,0.8292
invoice106.html,product,Incredible Copper Pants,Incredible Copper Pants,TP,EXTRACT_MODEL,0.8297
invoice106.html,product,Incredible Marble Bag,Incredible Marble Bag,TP,EXTRACT_MODEL,0.7709
invoice106.html,product,Fantastic Leather Shirt,Fantastic Leather Shirt,TP,EXTRACT_MODEL,0.8000
invoice106.html,product,Ergonomic Iron Keyboard,Ergonomic Iron Keyboard,TP,EXTRACT_MODEL,0.7852
invoice106.html,quantity,24.00,24,"FP,FN",FAIL_MODEL,0.7323
invoice106.html,quantity,51.00,51,"FP,FN",FAIL_MODEL,0.8280
invoice106.html,quantity,53.00,53,"FP,FN",FAIL_MODEL,0.7629
invoice106.html,quantity,37.00,37,"FP,FN",FAIL_MODEL,0.8715
invoice106.html,quantity,5.00,5,"FP,FN",FAIL_MODEL,0.9101
invoice106.html,quantity,54.00,54,"FP,FN",FAIL_MODEL,0.7661
invoice106.html,quantity,44.00,44,"FP,FN",FAIL_MODEL,0.7773
invoice106.html,quantity,42.00,42,"FP,FN",FAIL_MODEL,0.7887
invoice106.html,total_amount,109415.50,"109,415.50","FP,FN",FAIL_MODEL,0.7290
invoice106.html,price,112.29,112.29,TP,EXTRACT_MODEL,0.9212
invoice106.html,price,153.65,153.65,TP,EXTRACT_MODEL,0.9131
invoice106.html,price,25.08,25.08,TP,EXTRACT_MODEL,0.9178
invoice106.html,price,480.17,480.17,TP,EXTRACT_MODEL,0.9212
invoice106.html,price,435.70,435.70,TP,EXTRACT_MODEL,0.9212
invoice106.html,price,269.70,269.70,TP,EXTRACT_MODEL,0.9338
invoice106.html,price,381.59,381.59,TP,EXTRACT_MODEL,0.9212
invoice106.html,price,348.03,348.03,TP,EXTRACT_MODEL,0.9212
invoice106.html,supplier_name,Weber and Sons,Weber and Sons,TP,EXTRACT_MODEL,0.7658
invoice106.html,invoice_number,3908661436,3908661436,TP,EXTRACT_MODEL,0.8670
invoice106.html,email,kylie.reynolds@gmail.com,kylie.reynolds@gmail.com,TP,EXTRACT_MODEL,0.8929
invoice106.html,invoice_date,04/13/2005,"April 13, 2005","FP,FN",FAIL_MODEL,0.7279
invoice108.html,product,Awesome Marble Hat,Awesome Marble Hat,TP,EXTRACT_MODEL,0.8090
invoice108.html,product,Practical Leather Bench,Practical Leather Bench,TP,EXTRACT_MODEL,0.7905
invoice108.html,product,Gorgeous Copper Bottle,Gorgeous Copper Bottle,TP,EXTRACT_MODEL,0.8264
invoice108.html,product,Synergistic Silk Bottle,Synergistic Silk Bottle,TP,EXTRACT_MODEL,0.8210
invoice108.html,product,Lightweight Granite Keyboard,Lightweight Granite Keyboard,TP,EXTRACT_MODEL,0.7786
invoice108.html,product,Gorgeous Plastic Shoes,Gorgeous Plastic Shoes,TP,EXTRACT_MODEL,0.7715
invoice108.html,quantity,18.00,18,"FP,FN",FAIL_MODEL,0.8630
invoice108.html,quantity,47.00,47,"FP,FN",FAIL_MODEL,0.8502
invoice108.html,quantity,2.00,2,"FP,FN",FAIL_MODEL,0.8151
invoice108.html,quantity,3.00,3,"FP,FN",FAIL_MODEL,0.9121
invoice108.html,quantity,5.00,5,"FP,FN",FAIL_MODEL,0.8990
invoice108.html,quantity,7.00,7,"FP,FN",FAIL_MODEL,0.8599
invoice108.html,total_amount,21833.92,"21,833.92","FP,FN",FAIL_MODEL,0.8918
invoice108.html,price,60.13,60.13,TP,EXTRACT_MODEL,0.9011
invoice108.html,price,179.47,179.47,TP,EXTRACT_MODEL,0.9209
invoice108.html,price,412.94,412.94,TP,EXTRACT_MODEL,0.9011
invoice108.html,price,365.14,365.14,TP,EXTRACT_MODEL,0.9209
invoice108.html,price,280.02,280.02,TP,EXTRACT_MODEL,0.9337
invoice108.html,price,174.39,174.39,TP,EXTRACT_MODEL,0.9029
invoice108.html,supplier_name,Murray Inc,Murray Inc,TP,EXTRACT_MODEL,0.7974
invoice108.html,invoice_number,6065016110,6065016110,TP,EXTRACT_MODEL,0.8605
invoice108.html,email,donald.anderson@gmail.com,donald.anderson@gmail.com,TP,EXTRACT_MODEL,0.9501
invoice108.html,invoice_date,02/17/2001,"February 17, 2001","FP,FN",FAIL_MODEL,0.7552
invoice113.html,product,Awesome Paper Shirt,Awesome Paper Shirt,TP,EXTRACT_MODEL,0.7691
invoice113.html,product,Heavy Duty Copper Table,Heavy Duty Copper Table,TP,EXTRACT_MODEL,0.7709
invoice113.html,product,Small Rubber Knife,Small Rubber Knife,TP,EXTRACT_MODEL,0.7831
invoice113.html,product,Mediocre Concrete Coat,Mediocre Concrete Coat,TP,EXTRACT_MODEL,0.8256
invoice113.html,product,Enormous Rubber Car,Enormous Rubber Car,TP,EXTRACT_MODEL,0.7867
invoice113.html,quantity,41.00,41,"FP,FN",FAIL_MODEL,0.8804
invoice113.html,quantity,33.00,33,"FP,FN",FAIL_MODEL,0.8442
invoice113.html,quantity,27.00,27,"FP,FN",FAIL_MODEL,0.8043
invoice113.html,quantity,11.00,11,"FP,FN",FAIL_MODEL,0.8067
invoice113.html,quantity,42.00,42,"FP,FN",FAIL_MODEL,0.8964
invoice113.html,total_amount,28274.11,"28,274.11","FP,FN",FAIL_MODEL,0.9030
invoice113.html,price,214.17,214.17,TP,EXTRACT_MODEL,0.9278
invoice113.html,price,150.81,150.81,TP,EXTRACT_MODEL,0.9274
invoice113.html,price,186.74,186.74,TP,EXTRACT_MODEL,0.9154
invoice113.html,price,89.47,89.47,TP,EXTRACT_MODEL,0.9154
invoice113.html,price,164.36,164.36,TP,EXTRACT_MODEL,0.8968
invoice113.html,supplier_name,Rempel Group,Rempel Group,TP,EXTRACT_MODEL,0.7637
invoice113.html,invoice_number,0156315916,0156315916,TP,EXTRACT_MODEL,0.7186
invoice113.html,email,cory.beahan@yahoo.com,cory.beahan@yahoo.com,TP,EXTRACT_MODEL,0.9438
invoice113.html,invoice_date,01/06/1986,"January 06, 1986","FP,FN",FAIL_MODEL,0.7433
invoice116.html,product,Intelligent Marble Car,Intelligent Marble Car,TP,EXTRACT_MODEL,0.7355
invoice116.html,product,Aerodynamic Leather Computer,Aerodynamic Leather Computer,TP,EXTRACT_MODEL,0.8241
invoice116.html,quantity,25.00,25,"FP,FN",FAIL_MODEL,0.8404
invoice116.html,quantity,23.00,23,"FP,FN",FAIL_MODEL,0.8682
invoice116.html,total_amount,13023.97,"13,023.97","FP,FN",FAIL_MODEL,0.8792
invoice116.html,price,185.99,185.99,TP,EXTRACT_MODEL,0.8468
invoice116.html,price,269.72,269.72,TP,EXTRACT_MODEL,0.8779
invoice116.html,supplier_name,Rau Group,Rau Group,TP,EXTRACT_MODEL,0.7606
invoice116.html,invoice_number,0530052618,0530052618,TP,EXTRACT_MODEL,0.8386
invoice116.html,email,caitlyn.hansen@yahoo.com,caitlyn.hansen@yahoo.com,TP,EXTRACT_MODEL,0.9429
invoice116.html,invoice_date,09/26/2014,"September 26, 2014","FP,FN",FAIL_MODEL,0.7429
invoice118.html,product,Awesome Aluminum Clock,Awesome Aluminum Clock,TP,EXTRACT_MODEL,0.8032
invoice118.html,product,Mediocre Copper Wallet,Mediocre Copper Wallet,TP,EXTRACT_MODEL,0.8172
invoice118.html,product,Ergonomic Wool Wallet,Ergonomic Wool Wallet,TP,EXTRACT_MODEL,0.8593
invoice118.html,product,Awesome Silk Pants,Awesome Silk Pants,TP,EXTRACT_MODEL,0.8348
invoice118.html,product,Mediocre Silk Knife,Mediocre Silk Knife,TP,EXTRACT_MODEL,0.8226
invoice118.html,product,Synergistic Leather Table,Synergistic Leather Table,TP,EXTRACT_MODEL,0.8323
invoice118.html,product,Practical Steel Table,Practical Steel Table,TP,EXTRACT_MODEL,0.8300
invoice118.html,product,Aerodynamic Marble Lamp,Aerodynamic Marble Lamp,TP,EXTRACT_MODEL,0.7999
invoice118.html,quantity,26.00,26,"FP,FN",FAIL_MODEL,0.8367
invoice118.html,quantity,52.00,52,"FP,FN",FAIL_MODEL,0.8977
invoice118.html,quantity,34.00,34,"FP,FN",FAIL_MODEL,0.8395
invoice118.html,quantity,24.00,24,"FP,FN",FAIL_MODEL,0.8363
invoice118.html,quantity,38.00,38,"FP,FN",FAIL_MODEL,0.8344
invoice118.html,quantity,46.00,46,"FP,FN",FAIL_MODEL,0.7635
invoice118.html,quantity,29.00,29,"FP,FN",FAIL_MODEL,0.8363
invoice118.html,quantity,13.00,13,"FP,FN",FAIL_MODEL,0.8278
invoice118.html,total_amount,91194.11,"91,194.11","FP,FN",FAIL_MODEL,0.7306
invoice118.html,price,278.27,278.27,TP,EXTRACT_MODEL,0.9176
invoice118.html,price,494.91,494.91,TP,EXTRACT_MODEL,0.9163
invoice118.html,price,162.85,162.85,TP,EXTRACT_MODEL,0.9238
invoice118.html,price,249.18,249.18,TP,EXTRACT_MODEL,0.9194
invoice118.html,price,496.33,496.33,TP,EXTRACT_MODEL,0.9312
invoice118.html,price,91.65,91.65,TP,EXTRACT_MODEL,0.9238
invoice118.html,price,285.41,285.41,TP,EXTRACT_MODEL,0.9238
invoice118.html,price,194.86,194.86,TP,EXTRACT_MODEL,0.9238
invoice118.html,supplier_name,Krajcik and Sons,Krajcik and Sons,TP,EXTRACT_MODEL,0.7525
invoice118.html,invoice_number,7328351196,7328351196,TP,EXTRACT_MODEL,0.8529
invoice118.html,email,kenna.gleichner@yahoo.com,kenna.gleichner@yahoo.com,TP,EXTRACT_MODEL,0.9413
invoice118.html,invoice_date,07/13/1985,"July 13, 1985","FP,FN",FAIL_MODEL,0.7403
invoice122.html,product,Small Cotton Computer,Small Cotton Computer,TP,EXTRACT_MODEL,0.8546
invoice122.html,product,Intelligent Steel Keyboard,Intelligent Steel Keyboard,TP,EXTRACT_MODEL,0.7649
invoice122.html,product,Mediocre Concrete Hat,Mediocre Concrete Hat,TP,EXTRACT_MODEL,0.8291
invoice122.html,quantity,3.00,3,"FP,FN",FAIL_MODEL,0.9123
invoice122.html,quantity,19.00,19,"FP,FN",FAIL_MODEL,0.8993
invoice122.html,quantity,1.00,1,"FP,FN",FAIL_MODEL,0.8986
invoice122.html,total_amount,12343.01,"12,343.01","FP,FN",FAIL_MODEL,0.7290
invoice122.html,price,422.76,422.76,TP,EXTRACT_MODEL,0.9160
invoice122.html,price,340.92,340.92,TP,EXTRACT_MODEL,0.9269
invoice122.html,price,465.28,465.28,TP,EXTRACT_MODEL,0.9131
invoice122.html,supplier_name,Hamill-Hamill,Hamill-Hamill,TP,EXTRACT_MODEL,0.7593
invoice122.html,invoice_number,4276804949,4276804949,TP,EXTRACT_MODEL,0.8463
invoice122.html,email,tobin.wisoky@yahoo.com,tobin.wisoky@yahoo.com,TP,EXTRACT_MODEL,0.8929
invoice122.html,invoice_date,08/08/1981,"August 08, 1981","FP,FN",FAIL_MODEL,0.7393
invoice124.html,product,Intelligent Wooden Plate,Intelligent Wooden Plate,TP,EXTRACT_MODEL,0.7806
invoice124.html,product,Heavy Duty Linen Car,Heavy Duty Linen Car,TP,EXTRACT_MODEL,0.7706
invoice124.html,product,Rustic Paper Gloves,Rustic Paper Gloves,TP,EXTRACT_MODEL,0.8163
invoice124.html,quantity,42.00,42,"FP,FN",FAIL_MODEL,0.8695
invoice124.html,quantity,29.00,29,"FP,FN",FAIL_MODEL,0.9116
invoice124.html,quantity,51.00,51,"FP,FN",FAIL_MODEL,0.8877
invoice124.html,total_amount,29816.12,"29,816.12","FP,FN",FAIL_MODEL,0.8918
invoice124.html,price,203.50,203.50,TP,EXTRACT_MODEL,0.9340
invoice124.html,price,19.87,19.87,TP,EXTRACT_MODEL,0.9011
invoice124.html,price,426.95,426.95,TP,EXTRACT_MODEL,0.9209
invoice124.html,supplier_name,Kerluke-Kerluke,Kerluke-Kerluke,TP,EXTRACT_MODEL,0.7698
invoice124.html,invoice_number,9082247308,9082247308,TP,EXTRACT_MODEL,0.9221
invoice124.html,email,dorthy.gerhold@gmail.com,dorthy.gerhold@gmail.com,TP,EXTRACT_MODEL,0.9501
invoice124.html,invoice_date,08/28/2009,"August 28, 2009","FP,FN",FAIL_MODEL,0.7428
invoice126.html,product,Aerodynamic Leather Shirt,Aerodynamic Leather Shirt,TP,EXTRACT_MODEL,0.7925
invoice126.html,product,Heavy Duty Plastic Car,Heavy Duty Plastic Car,TP,EXTRACT_MODEL,0.7784
invoice126.html,product,Ergonomic Bronze Shoes,Ergonomic Bronze Shoes,TP,EXTRACT_MODEL,0.8450
invoice126.html,product,Intelligent Rubber Chair,Intelligent Rubber Chair,TP,EXTRACT_MODEL,0.7862
invoice126.html,product,Mediocre Wool Clock,Mediocre Wool Clock,TP,EXTRACT_MODEL,0.8134
invoice126.html,quantity,32.00,32,"FP,FN",FAIL_MODEL,0.7326
invoice126.html,quantity,22.00,22,"FP,FN",FAIL_MODEL,0.7477
invoice126.html,quantity,40.00,40,"FP,FN",FAIL_MODEL,0.8072
invoice126.html,quantity,27.00,27,"FP,FN",FAIL_MODEL,0.7305
invoice126.html,quantity,21.00,21,"FP,FN",FAIL_MODEL,0.7617
invoice126.html,total_amount,33647.53,"33,647.53","FP,FN",FAIL_MODEL,0.7385
invoice126.html,price,190.46,190.46,TP,EXTRACT_MODEL,0.9154
invoice126.html,price,285.69,285.69,TP,EXTRACT_MODEL,0.9154
invoice126.html,price,18.76,18.76,TP,EXTRACT_MODEL,0.8968
invoice126.html,price,267.42,267.42,TP,EXTRACT_MODEL,0.9274
invoice126.html,price,133.95,133.95,TP,EXTRACT_MODEL,0.9154
invoice126.html,supplier_name,Smith and Sons,Smith and Sons,TP,EXTRACT_MODEL,0.7838
invoice126.html,invoice_number,6277876898,6277876898,TP,EXTRACT_MODEL,0.7511
invoice126.html,email,nona.von@yahoo.com,nona.von@yahoo.com,TP,EXTRACT_MODEL,0.9407
invoice126.html,invoice_date,12/01/1970,"December 01, 1970","FP,FN",FAIL_MODEL,0.7458
invoice128.html,product,Ergonomic Rubber Lamp,Ergonomic Rubber Lamp,TP,EXTRACT_MODEL,0.8048
invoice128.html,product,Incredible Marble Hat,Incredible Marble Hat,TP,EXTRACT_MODEL,0.7527
invoice128.html,product,Synergistic Bronze Gloves,Synergistic Bronze Gloves,TP,EXTRACT_MODEL,0.8114
invoice128.html,product,Lightweight Marble Gloves,Lightweight Marble Gloves,TP,EXTRACT_MODEL,0.8224
invoice128.html,product,Heavy Duty Aluminum Plate,Heavy Duty Aluminum Plate,TP,EXTRACT_MODEL,0.7898
invoice128.html,product,Gorgeous Rubber Keyboard,Gorgeous Rubber Keyboard,TP,EXTRACT_MODEL,0.7491
invoice128.html,product,Intelligent Linen Pants,Intelligent Linen Pants,TP,EXTRACT_MODEL,0.7904
invoice128.html,product,Ergonomic Bronze Knife,Ergonomic Bronze Knife,TP,EXTRACT_MODEL,0.8259
invoice128.html,quantity,32.00,32,"FP,FN",FAIL_MODEL,0.7278
invoice128.html,quantity,29.00,29,"FP,FN",FAIL_MODEL,0.7469
invoice128.html,quantity,49.00,49,"FP,FN",FAIL_MODEL,0.8025
invoice128.html,quantity,12.00,12,"FP,FN",FAIL_MODEL,0.7332
invoice128.html,quantity,24.00,24,"FP,FN",FAIL_MODEL,0.7654
invoice128.html,quantity,8.00,8,"FP,FN",FAIL_MODEL,0.8331
invoice128.html,quantity,48.00,48,"FP,FN",FAIL_MODEL,0.7485
invoice128.html,quantity,11.00,11,"FP,FN",FAIL_MODEL,0.7816
invoice128.html,total_amount,38816.89,"38,816.89","FP,FN",FAIL_MODEL,0.7304
invoice128.html,price,257.42,257.42,TP,EXTRACT_MODEL,0.8232
invoice128.html,price,50.93,50.93,TP,EXTRACT_MODEL,0.8024
invoice128.html,price,224.65,224.65,TP,EXTRACT_MODEL,0.8468
invoice128.html,price,138.06,138.06,TP,EXTRACT_MODEL,0.8468
invoice128.html,price,97.71,97.71,TP,EXTRACT_MODEL,0.8468
invoice128.html,price,300.97,300.97,TP,EXTRACT_MODEL,0.8468
invoice128.html,price,220.51,220.51,TP,EXTRACT_MODEL,0.8468
invoice128.html,price,139.74,139.74,TP,EXTRACT_MODEL,0.8468
invoice128.html,supplier_name,Collins Group,Collins Group,TP,EXTRACT_MODEL,0.7965
invoice128.html,invoice_number,8225345211,8225345211,TP,EXTRACT_MODEL,0.7333
invoice128.html,email,davin.turcotte@hotmail.com,davin.turcotte@hotmail.com,TP,EXTRACT_MODEL,0.9487
invoice128.html,invoice_date,11/10/1974,"November 10, 1974","FP,FN",FAIL_MODEL,0.7428
invoice129.html,product,Aerodynamic Concrete Keyboard,Aerodynamic Concrete Keyboard,TP,EXTRACT_MODEL,0.8528
invoice129.html,product,Incredible Paper Keyboard,Incredible Paper Keyboard,TP,EXTRACT_MODEL,0.7980
invoice129.html,product,Synergistic Silk Bench,Synergistic Silk Bench,TP,EXTRACT_MODEL,0.8179
invoice129.html,quantity,25.00,25,"FP,FN",FAIL_MODEL,0.9477
invoice129.html,quantity,47.00,47,"FP,FN",FAIL_MODEL,0.8914
invoice129.html,quantity,48.00,48,"FP,FN",FAIL_MODEL,0.9087
invoice129.html,total_amount,36405.77,"36,405.77","FP,FN",FAIL_MODEL,0.7306
invoice129.html,price,201.16,201.16,TP,EXTRACT_MODEL,0.9181
invoice129.html,price,369.44,369.44,TP,EXTRACT_MODEL,0.9312
invoice129.html,price,126.02,126.02,TP,EXTRACT_MODEL,0.9176
invoice129.html,supplier_name,Gaylord-Gaylord,Gaylord-Gaylord,TP,EXTRACT_MODEL,0.7234
invoice129.html,invoice_number,8351143895,8351143895,TP,EXTRACT_MODEL,0.9234
invoice129.html,email,herminio.moen@gmail.com,herminio.moen@gmail.com,TP,EXTRACT_MODEL,0.9413
invoice129.html,invoice_date,07/19/2007,"July 19, 2007","FP,FN",FAIL_MODEL,0.7410
invoice135.html,product,Durable Steel Bag,Durable Steel Bag,TP,EXTRACT_MODEL,0.7643
invoice135.html,product,Small Silk Shoes,Small Silk Shoes,TP,EXTRACT_MODEL,0.8298
invoice135.html,product,Mediocre Plastic Coat,Mediocre Plastic Coat,TP,EXTRACT_MODEL,0.7978
invoice135.html,product,Awesome Granite Keyboard,Awesome Granite Keyboard,TP,EXTRACT_MODEL,0.8150
invoice135.html,product,Synergistic Bronze Computer,Synergistic Bronze Computer,TP,EXTRACT_MODEL,0.8222
invoice135.html,product,Lightweight Plastic Wallet,Lightweight Plastic Wallet,TP,EXTRACT_MODEL,0.8080
invoice135.html,product,Heavy Duty Wooden Shoes,Heavy Duty Wooden Shoes,TP,EXTRACT_MODEL,0.8159
invoice135.html,product,Aerodynamic Granite Bottle,Aerodynamic Granite Bottle,TP,EXTRACT_MODEL,0.7877
invoice135.html,quantity,14.00,14,"FP,FN",FAIL_MODEL,0.8063
invoice135.html,quantity,4.00,4,"FP,FN",FAIL_MODEL,0.7729
invoice135.html,quantity,38.00,38,"FP,FN",FAIL_MODEL,0.7575
invoice135.html,quantity,13.00,13,"FP,FN",FAIL_MODEL,0.8713
invoice135.html,quantity,8.00,8,"FP,FN",FAIL_MODEL,0.8334
invoice135.html,quantity,33.00,33,"FP,FN",FAIL_MODEL,0.8024
invoice135.html,quantity,8.00,8,"FP,FN",FAIL_MODEL,0.7346
invoice135.html,quantity,29.00,29,"FP,FN",FAIL_MODEL,0.8120
invoice135.html,total_amount,41753.40,"41,753.40","FP,FN",FAIL_MODEL,0.7290
invoice135.html,price,165.75,165.75,TP,EXTRACT_MODEL,0.9212
invoice135.html,price,426.72,426.72,TP,EXTRACT_MODEL,0.9308
invoice135.html,price,20.08,20.08,TP,EXTRACT_MODEL,0.9131
invoice135.html,price,61.39,61.39,TP,EXTRACT_MODEL,0.9131
invoice135.html,price,31.78,31.78,TP,EXTRACT_MODEL,0.9212
invoice135.html,price,174.82,174.82,TP,EXTRACT_MODEL,0.9212
invoice135.html,price,494.67,494.67,TP,EXTRACT_MODEL,0.9178
invoice135.html,price,474.06,474.06,TP,EXTRACT_MODEL,0.9212
invoice135.html,supplier_name,Daniel-Daniel,Daniel-Daniel,TP,EXTRACT_MODEL,0.7168
invoice135.html,invoice_number,0462457393,0462457393,TP,EXTRACT_MODEL,0.8563
invoice135.html,email,adriel.pouros@yahoo.com,adriel.pouros@yahoo.com,TP,EXTRACT_MODEL,0.8929
invoice135.html,invoice_date,11/05/1987,"November 05, 1987","FP,FN",FAIL_MODEL,0.7349
invoice138.html,product,Durable Copper Chair,Durable Copper Chair,TP,EXTRACT_MODEL,0.8101
invoice138.html,product,Sleek Wooden Lamp,Sleek Wooden Lamp,TP,EXTRACT_MODEL,0.7876
